Screenshot Name,Mouse X1,Mouse Y1,Mouse X2,Mouse Y2,Probability,Status
input_harstem_1_frame_1415.jpg,588,821,595,847,0.6576864719390869,Not Correct
input_harstem_1_frame_1416.jpg,588,821,595,847,0.6576864719390869,Not Correct
input_harstem_1_frame_1417.jpg,588,821,595,847,0.6576864719390869,Not Correct
input_harstem_1_frame_1418.jpg,588,821,595,847,0.6576864719390869,Not Correct
input_harstem_1_frame_1419.jpg,588,821,595,847,0.6576864719390869,Not Correct
input_harstem_1_frame_1420.jpg,588,821,595,847,0.6576864719390869,Not Correct
input_harstem_1_frame_1421.jpg,588,821,595,847,0.6571270823478699,Not Correct
input_harstem_1_frame_1422.jpg,588,821,595,847,0.6574822664260864,Not Correct
input_harstem_1_frame_1423.jpg,588,821,595,847,0.6574822664260864,Not Correct
input_harstem_1_frame_1424.jpg,588,821,595,847,0.6574819087982178,Not Correct
input_harstem_1_frame_1425.jpg,588,821,595,847,0.6574819087982178,Not Correct
input_harstem_1_frame_1426.jpg,793,821,800,847,0.6580658555030823,Not Correct
input_harstem_1_frame_1427.jpg,793,821,800,847,0.6610270142555237,Not Correct
input_harstem_1_frame_1428.jpg,793,821,800,847,0.6610360741615295,Not Correct
input_harstem_1_frame_1429.jpg,793,821,800,847,0.663031816482544,Not Correct
input_harstem_1_frame_1430.jpg,793,821,800,847,0.6661121249198914,Not Correct
input_harstem_1_frame_1431.jpg,793,821,800,847,0.6661121249198914,Not Correct
input_harstem_1_frame_1432.jpg,793,821,800,847,0.6680197715759277,Not Correct
input_harstem_1_frame_1433.jpg,793,821,800,847,0.6706113219261169,Not Correct
input_harstem_1_frame_1434.jpg,793,821,800,847,0.6706116199493408,Not Correct
input_harstem_1_frame_1435.jpg,793,821,800,847,0.6709135174751282,Not Correct
input_harstem_1_frame_1436.jpg,793,821,800,847,0.6808731555938721,Not Correct
input_harstem_1_frame_1437.jpg,793,821,800,847,0.6808731555938721,Not Correct
input_harstem_1_frame_1438.jpg,793,821,800,847,0.6890743970870972,Not Correct
input_harstem_1_frame_1439.jpg,793,821,800,847,0.6851009130477905,Not Correct
input_harstem_1_frame_1440.jpg,793,821,800,847,0.687463641166687,Not Correct
input_harstem_1_frame_1441.jpg,793,821,800,847,0.6878063082695007,Not Correct
input_harstem_1_frame_1442.jpg,793,821,800,847,0.6836411952972412,Not Correct
input_harstem_1_frame_1443.jpg,793,821,800,847,0.6821721196174622,Not Correct
input_harstem_1_frame_1444.jpg,210,448,232,467,0.6640730500221252,Not Correct
input_harstem_1_frame_1445.jpg,210,448,232,467,0.6640768647193909,Not Correct
input_harstem_1_frame_1446.jpg,480,600,502,619,0.6710376143455505,Not Correct
input_harstem_1_frame_1447.jpg,210,448,232,467,0.6640794277191162,Not Correct
input_harstem_1_frame_1448.jpg,210,448,232,467,0.6640738844871521,Not Correct
input_harstem_1_frame_1449.jpg,211,448,233,467,0.6634427905082703,Not Correct
input_harstem_1_frame_1450.jpg,394,818,403,848,0.8438429832458496,Not Correct
input_harstem_1_frame_1451.jpg,361,859,370,889,0.8889679312705994,Correct
input_harstem_1_frame_1452.jpg,211,448,233,467,0.6634452939033508,Correct
input_harstem_1_frame_1453.jpg,210,448,232,467,0.6640768647193909,Not Correct
input_harstem_1_frame_1454.jpg,210,448,232,467,0.664082407951355,Not Correct
input_harstem_1_frame_1455.jpg,211,448,233,467,0.6634368300437927,Not Correct
input_harstem_1_frame_1456.jpg,210,448,232,467,0.6640691757202148,Not Correct
input_harstem_1_frame_1457.jpg,644,566,666,585,0.7076013684272766,Not Correct
input_harstem_1_frame_1458.jpg,211,448,233,467,0.6634398102760315,Not Correct
input_harstem_1_frame_1459.jpg,210,448,232,467,0.664076030254364,Not Correct
input_harstem_1_frame_1460.jpg,210,448,232,467,0.6640691757202148,Not Correct
input_harstem_1_frame_1461.jpg,211,448,233,467,0.6634389758110046,Not Correct
input_harstem_1_frame_1462.jpg,210,448,232,467,0.6640691757202148,Not Correct
input_harstem_1_frame_1463.jpg,621,579,643,598,0.6654432415962219,Not Correct
input_harstem_1_frame_1464.jpg,211,448,233,467,0.6634402275085449,Not Correct
input_harstem_1_frame_1465.jpg,211,448,233,467,0.6634402275085449,Not Correct
input_harstem_1_frame_1466.jpg,211,448,233,467,0.6634402275085449,Not Correct
input_harstem_1_frame_1467.jpg,930,821,937,847,0.6722866296768188,Not Correct
input_harstem_1_frame_1468.jpg,793,821,800,847,0.6713092923164368,Not Correct
input_harstem_1_frame_1469.jpg,793,821,800,847,0.671309232711792,Not Correct
input_harstem_1_frame_1470.jpg,793,821,800,847,0.6709437966346741,Not Correct
input_harstem_1_frame_1471.jpg,793,821,800,847,0.6709437966346741,Not Correct
input_harstem_1_frame_1472.jpg,793,821,800,847,0.6709441542625427,Not Correct
input_harstem_1_frame_1473.jpg,793,821,800,847,0.6709441542625427,Not Correct
input_harstem_1_frame_1474.jpg,793,821,800,847,0.6711415648460388,Not Correct
input_harstem_1_frame_1475.jpg,793,821,800,847,0.6711411476135254,Not Correct
input_harstem_1_frame_1476.jpg,793,821,800,847,0.6712262034416199,Not Correct
input_harstem_1_frame_1477.jpg,793,821,800,847,0.6712262034416199,Not Correct
input_harstem_1_frame_1478.jpg,793,821,800,847,0.6712262034416199,Not Correct
input_harstem_1_frame_1479.jpg,793,821,800,847,0.6712262034416199,Not Correct
input_harstem_1_frame_1480.jpg,793,821,800,847,0.6712262034416199,Not Correct
input_harstem_1_frame_1481.jpg,793,821,800,847,0.6712262034416199,Not Correct
input_harstem_1_frame_1482.jpg,588,821,595,847,0.6714664101600647,Not Correct
input_harstem_1_frame_1483.jpg,793,821,800,847,0.6760443449020386,Not Correct
input_harstem_1_frame_1484.jpg,793,821,800,847,0.6760443449020386,Not Correct
input_harstem_1_frame_1485.jpg,588,821,595,847,0.6781408190727234,Not Correct
input_harstem_1_frame_1486.jpg,588,821,595,847,0.6786012649536133,Not Correct
input_harstem_1_frame_1487.jpg,588,821,595,847,0.6787143349647522,Not Correct
input_harstem_1_frame_1488.jpg,588,821,595,847,0.6796436905860901,Not Correct
input_harstem_1_frame_1489.jpg,588,821,595,847,0.6796436905860901,Not Correct
input_harstem_1_frame_1490.jpg,588,821,595,847,0.6796436905860901,Not Correct
input_harstem_1_frame_1491.jpg,588,821,595,847,0.6796436905860901,Not Correct
input_harstem_1_frame_1492.jpg,588,821,595,847,0.6800902485847473,Not Correct
input_harstem_1_frame_1493.jpg,588,821,595,847,0.678398847579956,Not Correct
input_harstem_1_frame_1494.jpg,793,821,800,847,0.6778116822242737,Not Correct
input_harstem_1_frame_1495.jpg,793,821,800,847,0.6786459684371948,Not Correct
input_harstem_1_frame_1496.jpg,793,821,800,847,0.6789557933807373,Not Correct
input_harstem_1_frame_1497.jpg,793,821,800,847,0.6803150177001953,Not Correct
input_harstem_1_frame_1498.jpg,793,821,800,847,0.6803146004676819,Not Correct
input_harstem_1_frame_1499.jpg,793,821,800,847,0.6803150177001953,Not Correct
input_harstem_1_frame_1500.jpg,793,821,800,847,0.6803150177001953,Not Correct
input_harstem_1_frame_1501.jpg,793,821,800,847,0.6799530386924744,Not Correct
input_harstem_1_frame_1502.jpg,1172,461,1182,491,0.8798935413360596,Not Correct
input_harstem_1_frame_1503.jpg,1262,420,1271,450,0.8632428050041199,Correct
input_harstem_1_frame_1504.jpg,1294,382,1304,412,0.8437514901161194,Correct
input_harstem_1_frame_1505.jpg,1086,774,1108,793,0.6853722929954529,Correct
input_harstem_1_frame_1506.jpg,1086,774,1108,793,0.6840107440948486,Not Correct
input_harstem_1_frame_1507.jpg,1086,774,1108,793,0.6840988993644714,Not Correct
input_harstem_1_frame_1508.jpg,1086,774,1108,793,0.6855170130729675,Not Correct
input_harstem_1_frame_1509.jpg,1086,774,1108,793,0.6852235198020935,Not Correct
input_harstem_1_frame_1510.jpg,1086,774,1108,793,0.6852235198020935,Not Correct
input_harstem_1_frame_1511.jpg,1086,774,1108,793,0.6852226853370667,Not Correct
input_harstem_1_frame_1512.jpg,1243,359,1253,389,0.8587148785591125,Not Correct
input_harstem_1_frame_1513.jpg,1234,376,1243,406,0.7735787034034729,Not Correct
input_harstem_1_frame_1514.jpg,1204,393,1213,423,0.8311411738395691,Correct
input_harstem_1_frame_1515.jpg,1152,406,1162,436,0.8470547795295715,Correct
input_harstem_1_frame_1516.jpg,1138,413,1147,443,0.8345756530761719,Correct
input_harstem_1_frame_1517.jpg,1088,414,1098,444,0.7780573964118958,Correct
input_harstem_1_frame_1518.jpg,1086,774,1108,793,0.685221791267395,Correct
input_harstem_1_frame_1519.jpg,1032,408,1042,438,0.8291389346122742,Not Correct
input_harstem_1_frame_1520.jpg,1010,403,1020,433,0.8174733519554138,Correct
input_harstem_1_frame_1521.jpg,995,397,1005,427,0.8203715085983276,Correct
input_harstem_1_frame_1522.jpg,984,391,994,421,0.7804427146911621,Correct
input_harstem_1_frame_1523.jpg,989,377,998,407,0.7844435572624207,Correct
input_harstem_1_frame_1524.jpg,949,360,959,390,0.8120341897010803,Correct
input_harstem_1_frame_1525.jpg,928,342,938,372,0.8351007699966431,Correct
input_harstem_1_frame_1526.jpg,936,330,945,360,0.807522177696228,Correct
input_harstem_1_frame_1527.jpg,932,325,941,355,0.8294019103050232,Correct
input_harstem_1_frame_1528.jpg,931,322,940,352,0.798732340335846,Correct
input_harstem_1_frame_1529.jpg,931,321,940,351,0.7581360340118408,Correct
input_harstem_1_frame_1530.jpg,931,320,940,350,0.8078308701515198,Correct
input_harstem_1_frame_1531.jpg,911,319,921,349,0.8194532990455627,Correct
input_harstem_1_frame_1532.jpg,913,317,923,347,0.8265553712844849,Correct
input_harstem_1_frame_1533.jpg,915,313,925,343,0.8352217674255371,Correct
input_harstem_1_frame_1534.jpg,938,308,947,338,0.8418344855308533,Correct
input_harstem_1_frame_1535.jpg,939,300,948,330,0.8502228260040283,Correct
input_harstem_1_frame_1536.jpg,920,293,930,323,0.8619593381881714,Correct
input_harstem_1_frame_1537.jpg,1086,774,1108,793,0.6830599904060364,Correct
input_harstem_1_frame_1538.jpg,1086,774,1108,793,0.6829932332038879,Not Correct
input_harstem_1_frame_1539.jpg,1086,774,1108,793,0.6829383373260498,Not Correct
input_harstem_1_frame_1540.jpg,1086,774,1108,793,0.68281489610672,Not Correct
input_harstem_1_frame_1541.jpg,1086,774,1108,793,0.68281489610672,Not Correct
input_harstem_1_frame_1542.jpg,1086,774,1108,793,0.682564914226532,Not Correct
input_harstem_1_frame_1543.jpg,1086,774,1108,793,0.6825640797615051,Not Correct
input_harstem_1_frame_1544.jpg,1012,368,1021,398,0.8098772168159485,Not Correct
input_harstem_1_frame_1545.jpg,1024,402,1034,432,0.8333805799484253,Not Correct
input_harstem_1_frame_1546.jpg,1053,427,1063,457,0.8539797067642212,Correct
input_harstem_1_frame_1547.jpg,793,821,800,847,0.6827511191368103,Correct
input_harstem_1_frame_1548.jpg,793,821,800,847,0.6831043362617493,Not Correct
input_harstem_1_frame_1549.jpg,1154,465,1163,495,0.8014788627624512,Not Correct
input_harstem_1_frame_1550.jpg,1170,468,1179,498,0.8709490299224854,Not Correct
input_harstem_1_frame_1551.jpg,1175,468,1184,498,0.8710721731185913,Correct
input_harstem_1_frame_1552.jpg,1175,468,1184,498,0.8712887167930603,Correct
input_harstem_1_frame_1553.jpg,1175,464,1184,494,0.860714852809906,Correct
input_harstem_1_frame_1554.jpg,1173,461,1182,491,0.8329464793205261,Correct
input_harstem_1_frame_1555.jpg,1172,460,1181,490,0.7824016809463501,Correct
input_harstem_1_frame_1556.jpg,1172,460,1181,490,0.7824016809463501,Correct
input_harstem_1_frame_1557.jpg,1172,460,1181,490,0.7824015617370605,Correct
input_harstem_1_frame_1558.jpg,1170,463,1179,493,0.8863074779510498,Correct
input_harstem_1_frame_1559.jpg,1165,472,1174,502,0.8902724385261536,Correct
input_harstem_1_frame_1560.jpg,1159,484,1168,514,0.8306267261505127,Correct
input_harstem_1_frame_1561.jpg,1126,503,1136,533,0.8067149519920349,Correct
input_harstem_1_frame_1562.jpg,1130,532,1139,562,0.844878613948822,Correct
input_harstem_1_frame_1563.jpg,1092,564,1102,594,0.7884556651115417,Correct
input_harstem_1_frame_1564.jpg,1075,604,1085,634,0.8678303956985474,Correct
input_harstem_1_frame_1565.jpg,1061,644,1071,674,0.8070976734161377,Correct
input_harstem_1_frame_1566.jpg,793,821,800,847,0.6723704934120178,Correct
input_harstem_1_frame_1567.jpg,793,821,800,847,0.6708359122276306,Correct
input_harstem_1_frame_1568.jpg,793,821,800,847,0.6708366870880127,Not Correct
input_harstem_1_frame_1569.jpg,793,821,800,847,0.6683971285820007,Not Correct
input_harstem_1_frame_1570.jpg,793,821,800,847,0.6699426174163818,Not Correct
input_harstem_1_frame_1571.jpg,793,821,800,847,0.6676464676856995,Not Correct
input_harstem_1_frame_1572.jpg,793,821,800,847,0.6684715747833252,Not Correct
input_harstem_1_frame_1573.jpg,1602,889,1624,908,0.6676449179649353,Not Correct
input_harstem_1_frame_1574.jpg,1122,598,1132,628,0.8277716636657715,Not Correct
input_harstem_1_frame_1575.jpg,793,821,800,847,0.667319118976593,Not Correct
input_harstem_1_frame_1576.jpg,1191,430,1201,460,0.8493146300315857,Not Correct
input_harstem_1_frame_1577.jpg,1229,341,1239,371,0.7891460657119751,Not Correct
input_harstem_1_frame_1578.jpg,1267,266,1277,296,0.8509196639060974,Not Correct
input_harstem_1_frame_1579.jpg,1086,774,1108,793,0.6848737597465515,Not Correct
input_harstem_1_frame_1580.jpg,1086,774,1108,793,0.6748871803283691,Not Correct
input_harstem_1_frame_1581.jpg,1086,774,1108,793,0.6794859170913696,Not Correct
input_harstem_1_frame_1582.jpg,1086,774,1108,793,0.6846110224723816,Not Correct
input_harstem_1_frame_1583.jpg,1086,774,1108,793,0.6768954992294312,Not Correct
input_harstem_1_frame_1584.jpg,1086,774,1108,793,0.6821140646934509,Not Correct
input_harstem_1_frame_1585.jpg,1086,774,1108,793,0.6829825043678284,Not Correct
input_harstem_1_frame_1586.jpg,588,822,595,848,0.6589213609695435,Not Correct
input_harstem_1_frame_1587.jpg,588,822,595,848,0.6589213609695435,Not Correct
input_harstem_1_frame_1588.jpg,588,822,595,848,0.6587070822715759,Not Correct
input_harstem_1_frame_1589.jpg,588,822,595,848,0.6588009595870972,Not Correct
input_harstem_1_frame_1590.jpg,588,822,595,848,0.6589213609695435,Not Correct
input_harstem_1_frame_1591.jpg,978,540,1000,559,0.6609348654747009,Not Correct
input_harstem_1_frame_1592.jpg,1175,276,1184,306,0.826765775680542,Not Correct
input_harstem_1_frame_1593.jpg,1063,327,1073,357,0.83150714635849,Not Correct
input_harstem_1_frame_1594.jpg,952,393,962,423,0.8777621984481812,Not Correct
input_harstem_1_frame_1595.jpg,855,469,864,499,0.8120086193084717,Not Correct
input_harstem_1_frame_1596.jpg,721,550,731,580,0.8833501935005188,Not Correct
input_harstem_1_frame_1597.jpg,793,821,800,847,0.6690225601196289,Not Correct
input_harstem_1_frame_1598.jpg,1609,925,1631,944,0.6724714636802673,Not Correct
input_harstem_1_frame_1599.jpg,793,821,800,847,0.6723285913467407,Not Correct
input_harstem_1_frame_1600.jpg,793,821,800,847,0.6750335693359375,Not Correct
input_harstem_1_frame_1601.jpg,793,821,800,847,0.6750335693359375,Not Correct
input_harstem_1_frame_1602.jpg,588,827,595,853,0.6948840618133545,Not Correct
input_harstem_1_frame_1603.jpg,588,827,595,853,0.6909793615341187,Not Correct
input_harstem_1_frame_1604.jpg,588,826,595,852,0.6952453851699829,Not Correct
input_harstem_1_frame_1605.jpg,588,826,595,852,0.6919444799423218,Not Correct
input_harstem_1_frame_1606.jpg,588,826,595,852,0.6946858167648315,Not Correct
input_harstem_1_frame_1607.jpg,588,826,595,852,0.6946914792060852,Not Correct
input_harstem_1_frame_1608.jpg,588,826,595,852,0.6948094367980957,Not Correct
input_harstem_1_frame_1609.jpg,588,826,595,852,0.6907169818878174,Not Correct
input_harstem_1_frame_1610.jpg,588,826,595,852,0.6871421337127686,Not Correct
input_harstem_1_frame_1611.jpg,588,826,595,852,0.6835489869117737,Not Correct
input_harstem_1_frame_1612.jpg,793,821,800,847,0.6820880174636841,Not Correct
input_harstem_1_frame_1613.jpg,793,821,800,847,0.6820880174636841,Not Correct
input_harstem_1_frame_1614.jpg,793,821,800,847,0.6818516254425049,Not Correct
input_harstem_1_frame_1615.jpg,793,821,800,847,0.6818516254425049,Not Correct
input_harstem_1_frame_1616.jpg,793,821,800,847,0.6818519830703735,Not Correct
input_harstem_1_frame_1617.jpg,793,821,800,847,0.6818519830703735,Not Correct
input_harstem_1_frame_1618.jpg,793,821,800,847,0.6818316578865051,Not Correct
input_harstem_1_frame_1619.jpg,793,821,800,847,0.6817913055419922,Not Correct
input_harstem_1_frame_1620.jpg,793,821,800,847,0.6809722185134888,Not Correct
input_harstem_1_frame_1621.jpg,198,860,228,890,0.8673192262649536,Not Correct
input_harstem_1_frame_1622.jpg,195,860,225,890,0.8417139649391174,Not Correct
input_harstem_1_frame_1623.jpg,194,860,224,890,0.8615370392799377,Not Correct
input_harstem_1_frame_1624.jpg,194,860,224,890,0.861550509929657,Not Correct
input_harstem_1_frame_1625.jpg,793,821,800,847,0.6786214113235474,Not Correct
input_harstem_1_frame_1626.jpg,793,821,800,847,0.6780029535293579,Not Correct
input_harstem_1_frame_1627.jpg,793,821,800,847,0.6769513487815857,Not Correct
input_harstem_1_frame_1628.jpg,793,821,800,847,0.6769517064094543,Not Correct
input_harstem_1_frame_1629.jpg,793,821,800,847,0.6768386960029602,Not Correct
input_harstem_1_frame_1630.jpg,793,821,800,847,0.6753285527229309,Not Correct
input_harstem_1_frame_1631.jpg,793,821,800,847,0.6737918853759766,Not Correct
input_harstem_1_frame_1632.jpg,793,821,800,847,0.6732252836227417,Not Correct
input_harstem_1_frame_1633.jpg,793,821,800,847,0.6697053909301758,Not Correct
input_harstem_1_frame_1634.jpg,793,821,800,847,0.6697057485580444,Not Correct
input_harstem_1_frame_1635.jpg,1086,774,1108,793,0.6690611243247986,Not Correct
input_harstem_1_frame_1636.jpg,912,487,922,517,0.8245296478271484,Not Correct
input_harstem_1_frame_1637.jpg,949,469,959,499,0.7750431895256042,Not Correct
input_harstem_1_frame_1638.jpg,965,457,975,487,0.8336864113807678,Not Correct
input_harstem_1_frame_1639.jpg,458,738,480,757,0.6699380874633789,Not Correct
input_harstem_1_frame_1640.jpg,1086,774,1108,793,0.6690619587898254,Not Correct
input_harstem_1_frame_1641.jpg,1086,774,1108,793,0.6690619587898254,Not Correct
input_harstem_1_frame_1642.jpg,1086,774,1108,793,0.6690619587898254,Not Correct
input_harstem_1_frame_1643.jpg,1086,774,1108,793,0.6690627932548523,Not Correct
input_harstem_1_frame_1644.jpg,1086,774,1108,793,0.6690619587898254,Not Correct
input_harstem_1_frame_1645.jpg,1608,924,1630,943,0.6815656423568726,Not Correct
input_harstem_1_frame_1646.jpg,1608,924,1630,943,0.6910966634750366,Not Correct
input_harstem_1_frame_1647.jpg,1607,923,1629,942,0.7197459936141968,Not Correct
input_harstem_1_frame_1648.jpg,1607,923,1629,942,0.723400890827179,Not Correct
input_harstem_1_frame_1649.jpg,1607,923,1629,942,0.7060748338699341,Not Correct
input_harstem_1_frame_1650.jpg,1608,923,1630,942,0.7074401378631592,Not Correct
input_harstem_1_frame_1651.jpg,1608,924,1630,943,0.7274883389472961,Not Correct
input_harstem_1_frame_1652.jpg,1608,924,1630,943,0.6958730220794678,Not Correct
input_harstem_1_frame_1653.jpg,820,480,830,510,0.8600209355354309,Not Correct
input_harstem_1_frame_1654.jpg,777,526,787,556,0.8826475739479065,Not Correct
input_harstem_1_frame_1655.jpg,1609,926,1631,945,0.7031196355819702,Not Correct
input_harstem_1_frame_1656.jpg,1610,927,1632,946,0.6757802367210388,Not Correct
input_harstem_1_frame_1657.jpg,1610,926,1632,945,0.7014371156692505,Not Correct
input_harstem_1_frame_1658.jpg,1609,926,1631,945,0.7149789929389954,Not Correct
input_harstem_1_frame_1659.jpg,1610,926,1632,945,0.6990911364555359,Not Correct
input_harstem_1_frame_1660.jpg,1610,926,1632,945,0.6993629932403564,Not Correct
input_harstem_1_frame_1661.jpg,985,389,995,419,0.8375806212425232,Not Correct
input_harstem_1_frame_1662.jpg,1609,924,1631,943,0.6913772225379944,Not Correct
input_harstem_1_frame_1663.jpg,1609,924,1631,943,0.696992039680481,Not Correct
input_harstem_1_frame_1664.jpg,1609,924,1631,943,0.6969019770622253,Not Correct
input_harstem_1_frame_1665.jpg,1115,252,1125,282,0.8003810048103333,Not Correct
input_harstem_1_frame_1666.jpg,1141,233,1150,263,0.8562383651733398,Not Correct
input_harstem_1_frame_1667.jpg,1120,219,1130,249,0.8993681073188782,Not Correct
input_harstem_1_frame_1668.jpg,1138,211,1147,241,0.8857418894767761,Not Correct
input_harstem_1_frame_1669.jpg,1136,207,1145,237,0.8724268674850464,Not Correct
input_harstem_1_frame_1670.jpg,1135,206,1144,236,0.8570348620414734,Not Correct
input_harstem_1_frame_1671.jpg,1114,205,1124,235,0.8030089735984802,Not Correct
input_harstem_1_frame_1672.jpg,1114,205,1124,235,0.8174256682395935,Not Correct
input_harstem_1_frame_1673.jpg,1111,204,1121,234,0.8275395631790161,Not Correct
input_harstem_1_frame_1674.jpg,1106,203,1116,233,0.857999324798584,Not Correct
input_harstem_1_frame_1675.jpg,1121,200,1130,230,0.8300336599349976,Not Correct
input_harstem_1_frame_1676.jpg,1113,196,1122,226,0.8190692663192749,Not Correct
input_harstem_1_frame_1677.jpg,1105,193,1114,223,0.8094582557678223,Not Correct
input_harstem_1_frame_1678.jpg,1079,193,1089,223,0.8664817810058594,Not Correct
input_harstem_1_frame_1679.jpg,1077,193,1087,223,0.8704099655151367,Not Correct
input_harstem_1_frame_1680.jpg,1096,193,1105,223,0.8335247039794922,Not Correct
input_harstem_1_frame_1681.jpg,1073,193,1083,223,0.8801094889640808,Not Correct
input_harstem_1_frame_1682.jpg,1070,193,1080,223,0.8911004662513733,Not Correct
input_harstem_1_frame_1683.jpg,1069,192,1079,222,0.9025309681892395,Correct
input_harstem_1_frame_1684.jpg,1069,192,1079,222,0.8935158848762512,Correct
input_harstem_1_frame_1685.jpg,1069,192,1079,222,0.887209415435791,Correct
input_harstem_1_frame_1686.jpg,1090,192,1099,222,0.87945157289505,Correct
input_harstem_1_frame_1687.jpg,1090,192,1099,222,0.8820320963859558,Correct
input_harstem_1_frame_1688.jpg,1090,192,1099,222,0.8971784710884094,Correct
input_harstem_1_frame_1689.jpg,1090,192,1099,222,0.8831368088722229,Correct
input_harstem_1_frame_1690.jpg,1085,197,1094,227,0.8816967606544495,Correct
input_harstem_1_frame_1691.jpg,1054,213,1064,243,0.8803299069404602,Correct
input_harstem_1_frame_1692.jpg,793,821,800,847,0.674946129322052,Correct
input_harstem_1_frame_1693.jpg,1086,774,1108,793,0.6754773855209351,Not Correct
input_harstem_1_frame_1694.jpg,793,821,800,847,0.6754212975502014,Not Correct
input_harstem_1_frame_1695.jpg,1086,774,1108,793,0.674978494644165,Not Correct
input_harstem_1_frame_1696.jpg,1086,774,1108,793,0.674978494644165,Not Correct
input_harstem_1_frame_1697.jpg,1086,774,1108,793,0.6749792695045471,Not Correct
input_harstem_1_frame_1698.jpg,1086,774,1108,793,0.6749776601791382,Not Correct
input_harstem_1_frame_1699.jpg,1086,774,1108,793,0.6751075983047485,Not Correct
input_harstem_1_frame_1700.jpg,1086,774,1108,793,0.6751133799552917,Not Correct
input_harstem_1_frame_1701.jpg,1086,774,1108,793,0.6751125454902649,Not Correct
input_harstem_1_frame_1702.jpg,1086,774,1108,793,0.6751117706298828,Not Correct
input_harstem_1_frame_1703.jpg,1086,774,1108,793,0.6751117706298828,Not Correct
input_harstem_1_frame_1704.jpg,1086,774,1108,793,0.6751117706298828,Not Correct
input_harstem_1_frame_1705.jpg,1086,774,1108,793,0.6751125454902649,Not Correct
input_harstem_1_frame_1706.jpg,1168,276,1178,306,0.8494315147399902,Not Correct
input_harstem_1_frame_1707.jpg,1207,205,1217,235,0.8581647276878357,Not Correct
input_harstem_1_frame_1708.jpg,1238,137,1248,167,0.8722838759422302,Not Correct
input_harstem_1_frame_1709.jpg,1279,89,1288,119,0.82198566198349,Correct
input_harstem_1_frame_1710.jpg,1086,774,1108,793,0.6751125454902649,Correct
input_harstem_1_frame_1711.jpg,1086,774,1108,793,0.6751117706298828,Correct
input_harstem_1_frame_1712.jpg,1086,774,1108,793,0.6751125454902649,Correct
input_harstem_1_frame_1713.jpg,1086,774,1108,793,0.6751133799552917,Not Correct
input_harstem_1_frame_1714.jpg,1086,774,1108,793,0.6751125454902649,Not Correct
input_harstem_1_frame_1715.jpg,1086,774,1108,793,0.6751133799552917,Not Correct
input_harstem_1_frame_1716.jpg,1086,774,1108,793,0.6751125454902649,Not Correct
input_harstem_1_frame_1717.jpg,1086,774,1108,793,0.6751125454902649,Not Correct
input_harstem_1_frame_1718.jpg,1086,774,1108,793,0.6751117706298828,Not Correct
input_harstem_1_frame_1719.jpg,1086,774,1108,793,0.6751125454902649,Not Correct
input_harstem_1_frame_1720.jpg,1086,774,1108,793,0.6751133799552917,Not Correct
input_harstem_1_frame_1721.jpg,1382,146,1392,176,0.8155456781387329,Not Correct
input_harstem_1_frame_1722.jpg,1459,193,1469,223,0.815625011920929,Not Correct
input_harstem_1_frame_1723.jpg,1086,774,1108,793,0.6751117706298828,Not Correct
input_harstem_1_frame_1724.jpg,1086,774,1108,793,0.6751117706298828,Not Correct
input_harstem_1_frame_1725.jpg,793,821,800,847,0.6758075952529907,Not Correct
input_harstem_1_frame_1726.jpg,793,821,800,847,0.6769658923149109,Not Correct
input_harstem_1_frame_1727.jpg,793,821,800,847,0.6769663095474243,Not Correct
input_harstem_1_frame_1728.jpg,793,821,800,847,0.6779940128326416,Not Correct
input_harstem_1_frame_1729.jpg,793,821,800,847,0.6810697913169861,Not Correct
input_harstem_1_frame_1730.jpg,1234,346,1244,376,0.8225519061088562,Not Correct
input_harstem_1_frame_1731.jpg,1077,398,1087,428,0.8689078688621521,Not Correct
input_harstem_1_frame_1732.jpg,899,471,909,501,0.8580029010772705,Not Correct
input_harstem_1_frame_1733.jpg,793,821,800,847,0.6859260201454163,Not Correct
input_harstem_1_frame_1734.jpg,793,821,800,847,0.6879851818084717,Not Correct
input_harstem_1_frame_1735.jpg,793,821,800,847,0.6790722608566284,Not Correct
input_harstem_1_frame_1736.jpg,793,821,800,847,0.685359001159668,Not Correct
input_harstem_1_frame_1737.jpg,793,821,800,847,0.6789952516555786,Not Correct
input_harstem_1_frame_1738.jpg,793,821,800,847,0.6794562339782715,Not Correct
input_harstem_1_frame_1739.jpg,793,821,800,847,0.6794566512107849,Not Correct
input_harstem_1_frame_1740.jpg,793,821,800,847,0.6787824630737305,Not Correct
input_harstem_1_frame_1741.jpg,793,821,800,847,0.6787824630737305,Not Correct
input_harstem_1_frame_1742.jpg,793,821,800,847,0.6787828207015991,Not Correct
input_harstem_1_frame_1743.jpg,793,821,800,847,0.6787828207015991,Not Correct
input_harstem_1_frame_1744.jpg,793,821,800,847,0.6787828207015991,Not Correct
input_harstem_1_frame_1745.jpg,793,821,800,847,0.6787828207015991,Not Correct
input_harstem_1_frame_1746.jpg,793,821,800,847,0.6787824630737305,Not Correct
input_harstem_1_frame_1747.jpg,793,821,800,847,0.6789584159851074,Not Correct
input_harstem_1_frame_1748.jpg,793,821,800,847,0.6789587736129761,Not Correct
input_harstem_1_frame_1749.jpg,793,821,800,847,0.6788845062255859,Not Correct
input_harstem_1_frame_1750.jpg,1086,774,1108,793,0.6801931262016296,Not Correct
